Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.163291684,7.427836934,5.297440242,6.65599974,6.317200205,6.759689855,3.06542082,5.00827408,5.067032449,2.918713242,4.018844935,5.519670065,6.728641388,3.357775972,1.545403346,5.889275827,3.534826706,3.735976372,3.725199415,2.17719916,3.415065255,-3.166150267,2.562253598,5.898569425,4.737680793,2.121480841,4.072015759,4.410839068,2.337329746,0.202947863,-2.091055179,0.890466255,2.657706883,4.494049243,2.682328303,1.688961208,4.280166863,3.89288653,5.14100348,5.138539186,1.875098132,2.99925535,1.806385135,3.092363835,3.210454357,2.6379438,2.049904611,0.99540631,-2.915086239,3.090806374,3.13719439,1.755661325,2.325813574,2.873466772,0.649970994,1.038550935,3.033834903,2.742963431,1.908431925,-5.038233441,5.286956891,3.819866339,1.248927304,
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.87156073,-4.936306009,0.209200867,3.688688145,5.711858655,4.485831061,2.252313888,2.639120681,1.898860688,3.953835505,3.006651603,3.543634442,4.012611993,5.87886441,4.909186278,6.64238726,6.332298445,3.96321999,-3.607880954,1.539308059,3.595921526,0.845589815,0.646684568,3.252140177,4.006392316,2.784150368,5.121376975,5.040763788,4.005992822,-3.329068508,6.53215013,4.067238251,0.639830853,
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.108672211,4.789941316,4.879199089,5.256350786,2.104554915,2.461457457,3.055922167,3.588026004,5.632912123,6.377406519,4.075442437,3.200508607,3.04990761,1.454908032,-7.283174538,-1.403676029,2.433652098,0.409083533,2.491512361,4.601977364,1.601335727,-1.309417455,0.63907956,3.008456393,3.673595873,1.858632717,1.585478381,3.277596037,4.330794211,3.674625593,-0.915816668,-0.043733003,-0.125983395,1.269757676,0.480866449,0.471280021,2.261325239,3.02996917,1.662701284,3.958719719,1.575661967,-0.073217084,-0.032398477,2.70170921,2.749698985,4.07362845,3.916375818,2.807983632,-2.297374631,3.243397336,1.813108192,1.179253833,1.792144057,2.349881275,1.644627687,2.068689667,1.362799557,2.860445795,1.141982325,-2.141737207,5.391888041,2.568328178,0.716066869,
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.60663207,1.125042625,-5.753661743,0.493931288,2.427101949,0.374367231,1.213024612,1.806480201,1.122244681,1.573355158,-8.896779523,9.936801364,5.341961831,3.715005661,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.245271884,4.026685623,5.84014014,2.557220538,0.950272505,11.23624246,3.615999854,3.59201333,3.937983281,1.82896697,9.422686211,-1.019947794,-5.029248356,2.382149333,-12.91210105,3.832584005,10.44468638,7.701103603,8.418304687,7.986620757,6.525370366,-11.01430506,-5.017420525,4.103683239,4.009916203,5.377692323,6.460468528,7.345110454,9.923382897,3.333565474,7.804392186,11.16670773,6.588783827,5.030197979,8.933295869,6.802916596,7.391739268,4.180886627,-0.273631398,4.971621489,3.154034924,3.20279914,4.723245267,6.674254167,5.837045715,6.049990829,5.168230987,3.789392802,-1.118037233,5.851651017,6.223896787,6.155340021,3.308508245,1.792649474,2.151942499,1.753038746,1.357695378,3.990029475,0.634367534,-6.143474792,11.33395707,2.058740081,0.218780667,
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-27.27,-5.57999999,10.3,18.17999999,16.95,10.65,-5.770000004,-4.099999986,16.94,19.3,7.059999999,3.81,7.760000001,2.310000003,8.719999997,-1.570000002,7.570000001,11.32597799,7.59132468,7.834145016,5.112761091,9.017113914,10.77020251,15.19154002,13.43067752,8.949961764,11.65742779,11.22259498,4.206334355,3.920251368,9.262786085,14.22452959,13.8837293,13.03680663,10.95395434,9.922556753,9.236779892,7.845951787,7.6616515,8.490093406,8.335733478,9.13363079,10.03803048,10.11362138,11.39459181,12.72095567,14.23086093,9.650678919,9.398725633,10.63587106,9.550832179,7.863736449,7.766150098,7.425763656,7.041328879,6.848762205,6.947200793,6.749773832,5.950500754,2.238638356,8.448469417,2.95066993,5.249557864,
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,9.932555156,1.22699449,14.49035587,17.61308783,-3.109654273,11.57735969,4.598151785,12.54824864,9.539218771,10.37503184,9.456637662,4.236625012,5.939197536,4.327380858,8.252886367,12.91639744,7.314459154,10.90945365,2.394407462,-10.95769726,3.500498909,0.200822347,-3.900240441,-2.701261435,4.501223181,3.259348766,-0.348972914,1.136483966,2.948004943,-1.095908412,0.040925172,-0.244560611,-0.192485099,0.81120668,7.125744728,7.729327419,9.648840047,4.263905944,1.166859982,-0.265789462,-2.154012491,-2.730526474,-4.725866586,3.185038226,0.996065565,2.815578593,1.101429768,4.782665979,3.603321567,6.848049399,-5.37044724,7.620411765,10.76021313,9.371999942,7.194949427,7.17275964,7.410762426,4.843146059,6.721371676,0.699728593,7.063329102,6.217850913,6.2,
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.183680811,3.041559051,3.742550321,3.547159695,2.026053715,4.614955619,-10.91206559,6.346323854,4.901479524,3.092068234,3.479707817,2.673843293,5.355680779,10.73426226,11.24505878,-5.495138397,13.73987152,22.00300492,6.035118773,-1.965291668,17.08268225,7.516202605,6.866830565,7.474572544,8.063161671,6.771663084,-2.146650215,-7.823631975,-1.819120512,-6.105697646,-3.808599373,-3.100003211,-7.932066574,1.876809226,2.894001377,4.21507215,4.527313766,4.725534848,4.511304221,3.832417794,4.324261192,4.477026834,5.453153689,7.048862819,2.228270209,3.809583276,4.32758901,2.847677889,2.579251777,2.899024721,3.379211285,4.625978722,4.995529161,5.719818145,5.666952987,4.535794237,3.541176549,3.955514239,3.475059982,0.259932916,3.338857472,3.736784006,3.248344978,
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-10.85137608,21.20069751,5.213990134,-2.440223564,0.997348794,6.775485302,-0.985738661,4.332698464,9.328837439,-0.245056575,6.005018067,0.151135514,8.137275887,3.130585879,-4.981631005,-5.309002081,0.760793602,-5.345291528,0.430088262,2.194912924,2.350524075,-0.457677609,1.411703688,5.541074022,0.467850951,4.717209653,2.675642451,0.470381337,-1.266050636,-6.568310695,-8.421051499,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.320979565,6.259477764,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288099,6.916167119,2.399398911,3.726947659,5.8211211,4.384528874,1.735422767,6.200154011,8.924447626,8.560862509,
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.350726724,5.202308788,-4.029300398,3.816796268,3.676467736,1.358982462,2.116272057,7.631326239,7.548525195,6.358470187,7.753035853,8.617550845,8.231188946,7.885520811,7.731596834,0.916286751,-8.95342798,6.359747011,9.813224738,17.63660548,17.61972247,23.59769996,5.85396284,6.976131054,-1.185660854,-6.861526437,0.18937664,1.766263428,2.599876518,1.000003566,2.395367453,2.611948055,-0.979683209,-5.493075745,3.985324378,4.290481559,-0.624812152,3.73755277,-2.582199358,7.575980395,3.802601899,4.581870061,0.813264076,3.476631621,7.755758978,7.986238363,-6.613994804,6.306375956,11.63728886,9.931265431,2.205919363,9.947153143,-0.712434452,6.646065409,0.415193061,-8.685243439,-5.594773719,-2.304317801,1.12447392,-6.26777228,1.01507037,1.475356132,1.906864263,
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.089216984,5.411889613,3.286707554,6.166941324,3.60001139,5.236735862,4.134864166,5.933117999,6.102517309,6.207796961,5.960727946,7.669147544,6.722954969,5.745757189,2.323255281,4.728368735,4.158505453,8.469900838,5.379118988,4.087353676,2.276872745,0.948420787,1.573956038,3.350683739,3.107106196,5.824076137,5.368932148,4.064173245,3.41409611,4.281998331,2.001607596,4.044929439,5.385409939,5.814661907,5.202437593,2.055854713,3.430293678,0.569784088,-4.204015242,2.924861482,1.677898308,2.503980467,3.918271903,5.333022068,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.185914138,10.80119819,7.288883887,0.610409566,
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.864928957,6.38331701,4.821401883,4.110299989,2.279960777,1.867612167,1.637784181,2.687379404,-3.180256516,5.091236413,-5.395637149,8.530981788,3.006061307,-5.276782997,3.610206432,-1.291688926,4.030153668,1.282515793,1.924408712,10.84787862,2.332907102,2.324944861,2.103871636,1.919659807,2.83754787,2.646955476,0.800042349,3.964611189,3.240740728,3.77776675,4.143506695,3.168409869,4.466247315,2.106657589,1.147350761,3.320446562,3.815762877,3.642451138,1.760780239,-0.195556827,2.000161989,2.603010319,2.995674572,
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,8.451562408,2.825030085,9.520749752,3.783270684,8.642086615,2.871455422,4.309063732,5.996854914,5.697949366,0.692171874,1.404146981,10.93764699,8.708311566,19.18264163,14.21163625,11.34652476,11.11842606,12.51728579,11.22264845,14.28486885,2.231654545,5.25089117,4.176259326,10.19707263,6.912457957,7.983750448,15.17068797,7.039011296,-1.503586724,1.83641915,3.924718213,1.083648484,0.632136727,0.69666684,0.936026508,4.280714827,4.55131481,3.706964583,6.947826341,-20.8052759,7.033530107,15.84367568,5.475435916,
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.879276556,5.442391375,6.898923442,3.659048314,8.190527594,6.969319031,5.65012592,8.473304347,5.491799943,7.503134343,6.778505426,8.178045134,7.708915812,5.544899991,2.100071049,5.517564403,8.904474432,6.267686824,4.939123955,0.751895403,-2.261655507,-7.285568847,2.862992702,8.024107907,0.721601729,5.536250843,4.76453328,3.43214738,5.665975549,3.553063366,2.265654963,9.201103733,7.09719124,4.519028376,4.153953043,1.350459491,5.476165777,7.155308579,4.214811171,3.86871809,3.491169894,3.41687639,4.317179866,4.424599597,3.976666368,7.326695433,8.215131983,4.738174878,-0.873455943,5.360343526,4.40315924,4.88259241,2.494766112,3.542109878,3.652080968,4.204323252,4.157698963,2.615904404,2.417511818,-4.273354322,7.935762247,4.55149178,5.111921832,
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.386993932,6.765065914,0.483418279,8.455732251,10.62120544,8.436269376,8.874910892,6.584702567,7.377482223,1.330369881,2.906046345,-1.079401256,2.874975339,-6.013979727,-3.354881457,4.809212377,5.483787991,6.983038888,9.514177822,2.630807616,-1.836814093,-1.242710411,0.316731967,5.982729399,3.549274615,3.292825064,2.016070099,3.846185929,4.60898755,-0.883371338,-1.063461878,-0.671044276,0.904768168,3.280207289,2.819326378,4.054647383,3.423831171,3.58090312,3.854891289,3.678345764,1.213787321,2.124034181,1.857770671,2.791953155,3.295455696,4.492297407,3.275705232,0.538845575,-2.65106883,0.911618409,1.67378932,2.263326268,0.094997916,1.75556127,0.21376548,0.394020894,1.863155974,2.778988927,1.055087902,-9.602316206,10.44295582,23.0676038,12.55763465,
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,8.583859012,4.826685843,3.434488536,0.984491816,9.476426069,5.427960459,8.709502862,6.595998563,1.088183302,-4.849442951,19.68833433,8.918234965,5.411470724,7.929716515,1.596674598,0.095303386,-2.402172538,3.705539909,0.680083233,-2.948564945,-10.69269711,-11.58060308,-14.87818069,0.71693031,2.457201172,7.838749659,2.783425042,0.159146052,6.188755304,5.914760174,3.185029904,1.424821261,3.792740223,5.77053807,11.20165642,12.06586311,7.262136966,4.116828042,1.451305431,2.390352297,2.802300836,3.014900289,2.747602563,1.047576632,4.438333589,0.512843096,1.809791772,2.247948541,-0.163087224,-10.9490846,1.253693425,1.774853995,-1.928992112,
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.695753704,0.397065217,0.288186682,0.208461073,0.676425345,1.63593469,2.469963228,2.18804308,-0.531308242,0.082306609,0.508457482,-0.348950824,-0.635696908,-0.637397373,0.458151544,-1.067708487,-1.276208101,-2.104111331,-3.206132196,-18.43847035,4.183711931,6.906,4.202,
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162625227,-0.357401201,-7.200482447,-2.715635262,1.169062198,1.229753657,1.27933102,2.654527985,2.833122226,3.239974339,3.184045923,4.267267452,3.915635342,-4.954806408,4.904929413,5.156329542,4.359675957,
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,20.26629217,16.36200095,7.777403353,9.905569375,5.7532447,2.516998458,6.021708987,5.582181694,8.757894386,4.882540763,3.703950291,7.065250816,8.64677785,7.947425526,7.403999511,0.739501198,9.399999016,0.700000488,5.899998701,8.362469305,1.248581576,2.64089464,6.110846746,4.997960422,5.965310315,3.952560541,3.722956499,2.623286123,5.026343926,4.853003838,4.713828666,5.098068453,3.646811991,-2.015262359,2.283544997,0.416712763,-3.447381424,-6.587476957,-1.776061811,3.41892299,6.573591005,5.75083246,6.271667304,5.87559123,-3.220634336,11.38776336,7.365622524,2.611900909,
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494235,-0.506542343,0.061904223,2.909309485,6.221405981,4.168584276,-0.595838399,-0.393150206,1.378360608,4.010669619,2.917219546,1.513459483,3.300836831,4.736339704,6.375028858,6.623172985,5.488825961,2.612268052,-4.798324168,2.714665115,1.772380837,-0.770668176,-0.041812408,2.245212186,4.95875849,2.580870147,5.173565288,2.830305894,3.565776572,-5.304879546,4.029018306,2.847170657,-0.085330276,
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.298439564,4.623470957,2.735296404,6.63946991,5.244164053,2.812181275,-0.330256485,5.66877306,7.418102753,5.103144545,3.132699764,4.300341297,4.777486923,0.890068743,-0.866738925,4.949258402,3.347218079,3.008492912,4.150363302,1.408828679,0.52924055,-0.39484077,1.572410115,2.822947847,2.327935256,2.287339249,1.402151588,3.707235647,3.896551718,5.255006118,5.108261487,2.014184255,-0.973303692,2.597584964,1.505405777,1.038155811,1.854817267,2.096161408,2.130116685,2.877245948,1.636541013,-0.228310249,-0.529928994,1.162368267,0.885697236,3.855736152,2.89010719,0.910403196,-5.545164538,4.146767545,3.757968866,0.474291306,0.386224576,2.169498929,1.652719772,2.294710677,2.716024519,1.116443109,0.987893349,-4.095137491,3.669999862,1.369731055,-0.26643841,
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061543242,7.526108919,7.123432337,5.458091517,4.774416888,5.5451306,1.316363242,4.522347746,3.72857647,6.676649644,
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.53574573,-18.35928541,13.38318215,10.82933111,4.127683528,2.556317902,4.196646869,1.420933162,7.073356601,6.307561023,7.816623017,-0.191136403,5.417983511,1.347765,2.029420826,2.161414103,0.034481485,3.030862602,3.104202263,2.185627702,3.774226839,0.354079012,2.340219321,-0.06384473,-2.827998893,6.353137122,3.050690295,0.655862269,4.659455486,6.352972439,7.121057986,-1.169590643,0.6726344,-0.223550688,-1.059000243,-0.999940631,4.753786581,-2.731503063,2.763647982,-6.618994633,3.547584418,5.502483437,-16.60410952,6.890549417,5.583546263,4.712238185,
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.378832476,5.666822173,0.637021234,9.269938215,4.555254814,2.740910109,5.886231237,5.8529973,6.799120497,1.856001779,3.177821643,3.797598154,4.719492924,-0.96426734,-1.409899552,5.993401989,1.985430204,2.416993575,4.053299753,-0.751429991,-0.740986429,3.8921125,2.65480394,4.339345031,4.153083832,4.733406109,0.462955844,0.272951121,0.697173218,1.660267737,1.458180042,2.022811256,-0.078900407,5.294696141,3.038021525,2.895750661,3.168481441,2.326302765,2.967305377,3.724008976,0.95003228,0.456529991,0.441090995,2.776351847,2.359608833,3.816487697,0.987173788,-0.41717843,-4.974479075,1.582897021,1.310803779,-0.005432319,1.39267347,1.277999794,2.104414587,3.073045475,3.056477244,1.860007489,1.711400944,-1.780105988,7.38206629,1.540173107,2.495184331,
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-2.31324875,17.04724093,6.502902634,6.764865116,-12.48183392,13.46334483,3.327542287,0.238860485,10.89144583,18.22668288,10.87146607,10.39416408,12.89576373,6.001902903,5.193253357,6.728122642,4.981783951,2.140684677,4.531399217,7.968738507,4.27986748,1.698708631,4.627946348,1.252895975,-2.122534976,3.521993199,10.11736736,2.155963331,4.400538815,-5.454312395,0.944138889,11.22093274,7.364513042,2.600354268,5.685430737,5.977825114,8.885269066,6.714477712,5.940049136,4.66176228,2.459516368,4.495103403,-1.345706185,2.570134279,9.428236947,9.174355406,7.415951715,3.209504262,0.946155168,8.33965106,3.133423003,2.717367897,4.875205093,7.05046369,6.927018772,6.659200263,4.666704677,6.982527585,5.05216802,-6.720239373,12.27199023,4.858324036,2.360615687,
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.60544132,-19.68504183,34.31372878,5.839413008,6.206898211,-4.804970943,9.452962563,10.79623857,8.433280282,8.86265711,-11.33171917,27.42396948,3.813176296,7.494917705,5.045341613,8.386756484,5.258585986,9.214835701,7.477826551,0.790606972,2.999996088,6.400004115,5.400003025,5.599996529,3.699997255,0.400001003,-0.699997526,-1.000005491,4.400002161,0.80000058,-1.200000585,1.800002302,-2.100000758,-0.899996553,3.79999479,4.09999847,1.099999939,5.100003609,3.200001554,3.800000001,2.999999999,5.4,6.5,4.5,5.4,2.9,3.1,2.5,1.2,4.8,3,2.4,2.6,4.1,3.2,3.9,1.5,1.4,0.9,-5,3.8,3.6,4.1,
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.32828523,-0.640292703,6.439421426,10.78484727,10.78179847,8.002273817,-1.420570386,1.773614481,11.38451609,13.44169049,6.773914456,4.903607844,8.266566642,3.932115362,6.707998763,2.787029496,7.4705292,9.173271257,7.012902337,7.464933917,5.577103617,6.404022682,7.68192949,9.960099227,7.887570257,7.139217016,9.174061375,9.764809194,5.698413089,5.150808063,8.025018843,11.17837096,11.26126846,10.90477701,9.873832729,9.061393408,7.3410699,2.894399806,6.38108512,7.647767503,6.978178346,8.058850093,8.947750051,9.120066719,9.978290694,11.07853549,12.48593015,8.616451815,7.989460322,9.917956785,8.642660009,7.580791724,7.299654416,6.985937984,6.707662159,6.56660652,6.709818835,6.527937635,5.784281465,1.243677937,7.602320292,3.386209854,5.107448859,
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.789235158,4.025453756,5.316791127,8.352743337,6.158128943,4.338027553,5.663732876,7.226862054,6.738884295,8.379819915,5.431810079,6.788231984,7.027032859,6.885387204,2.907077187,6.978204505,3.972365144,2.174092826,4.13095197,3.40442574,3.738298734,0.501487732,0.572562238,2.078926487,1.063392622,1.438627295,2.892477268,3.145504479,2.363035488,5.037482592,4.270485789,4.093041124,3.594653883,3.449928336,2.484376199,5.776912938,4.940555083,2.455772031,2.340687962,4.372067491,1.137911675,1.925063785,5.170772521,6.18919942,5.88994219,6.074692596,5.70794323,3.448731,0.719539289,6.510737338,4.923261527,4.183190334,4.051906648,4.121561447,4.405667127,4.419305918,4.641299833,3.842495766,2.357443408,-4.176095459,7.408846294,5.520735698,4.313112021,
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.837222219,5.449864178,7.763879346,10.39694795,6.969952447,8.607521898,7.346776641,9.32629954,11.47577437,3.89111268,5.279230491,7.162530416,7.665150459,1.014035797,3.541009397,4.184633155,5.197365796,5.789137074,5.925851746,3.744218692,4.628695578,4.142304343,4.415776237,6.152932863,5.690646128,4.914428392,6.26333634,7.601491614,5.14220576,5.068421486,4.8591867,4.23181771,4.196559756,5.227022345,5.665028646,5.616412569,4.063947147,0.443397169,3.739927114,5.397530564,3.297543577,4.377369617,4.950018431,5.866800262,5.89977764,6.45425822,7.462725071,4.384195557,2.564243989,7.607944061,5.46232933,5.18379286,5.245845322,4.759441944,4.728501051,4.659569583,5.052708559,4.759993731,3.961914807,-0.13403868,6.220399975,2.868762261,4.104145625,
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.295099339,1.242123696,2.757344054,-4.686368548,-4.722455554,-2.051196702,-10.00890963,0.930430999,3.948981946,5.606744105,2.349458516,-1.262543645,6.773462622,-0.110834148,6.402544173,6.599490293,9.538031908,8.46540847,8.172918734,7.124058912,3.052497161,-3.464772415,7.079864201,8.504703684,4.048804156,6.501388158,3.356647692,3.571058246,2.775969722,5.824971735,3.499958119,2.307119781,0.291994242,9.044848348,3.103651611,5.042546178,
